id,domain,condition,layer,norm_depth,p_emotional
setb_neu_021,neutral_control,B_neutral,14,0.9375,7e-6
setb_neu_021,neutral_control,B_neutral,15,1.0,0.000016
setb_neu_022,neutral_control,B_neutral,0,0.0625,2e-6
setb_neu_022,neutral_control,B_neutral,1,0.125,0.000191
setb_neu_022,neutral_control,B_neutral,2,0.1875,0.000025
setb_neu_022,neutral_control,B_neutral,3,0.25,3e-6
setb_neu_022,neutral_control,B_neutral,4,0.3125,0.000056
setb_neu_022,neutral_control,B_neutral,5,0.375,0.000082
setb_neu_022,neutral_control,B_neutral,6,0.4375,0.00021
setb_neu_022,neutral_control,B_neutral,7,0.5,0.000192
setb_neu_022,neutral_control,B_neutral,8,0.5625,1e-6
setb_neu_022,neutral_control,B_neutral,9,0.625,7e-6
setb_neu_022,neutral_control,B_neutral,10,0.6875,5e-6
setb_neu_022,neutral_control,B_neutral,11,0.75,9e-6
setb_neu_022,neutral_control,B_neutral,12,0.8125,8e-6
setb_neu_022,neutral_control,B_neutral,13,0.875,2e-6
setb_neu_022,neutral_control,B_neutral,14,0.9375,4e-6
setb_neu_022,neutral_control,B_neutral,15,1.0,5e-6
setb_neu_023,neutral_control,B_neutral,0,0.0625,0.000076
setb_neu_023,neutral_control,B_neutral,1,0.125,0.0
setb_neu_023,neutral_control,B_neutral,2,0.1875,1e-6
setb_neu_023,neutral_control,B_neutral,3,0.25,1e-6
setb_neu_023,neutral_control,B_neutral,4,0.3125,1e-6
setb_neu_023,neutral_control,B_neutral,5,0.375,1e-6
setb_neu_023,neutral_control,B_neutral,6,0.4375,0.0
setb_neu_023,neutral_control,B_neutral,7,0.5,0.0
setb_neu_023,neutral_control,B_neutral,8,0.5625,0.000035
setb_neu_023,neutral_control,B_neutral,9,0.625,7e-6
setb_neu_023,neutral_control,B_neutral,10,0.6875,0.000012
setb_neu_023,neutral_control,B_neutral,11,0.75,3e-6
setb_neu_023,neutral_control,B_neutral,12,0.8125,1e-6
setb_neu_023,neutral_control,B_neutral,13,0.875,3e-6
setb_neu_023,neutral_control,B_neutral,14,0.9375,5e-6
setb_neu_023,neutral_control,B_neutral,15,1.0,9e-6
setb_neu_024,neutral_control,B_neutral,0,0.0625,0.000979
setb_neu_024,neutral_control,B_neutral,1,0.125,0.000285
setb_neu_024,neutral_control,B_neutral,2,0.1875,0.000947
setb_neu_024,neutral_control,B_neutral,3,0.25,0.000722
setb_neu_024,neutral_control,B_neutral,4,0.3125,0.000934
setb_neu_024,neutral_control,B_neutral,5,0.375,0.001352
setb_neu_024,neutral_control,B_neutral,6,0.4375,0.00322
setb_neu_024,neutral_control,B_neutral,7,0.5,0.001494
setb_neu_024,neutral_control,B_neutral,8,0.5625,0.000726
setb_neu_024,neutral_control,B_neutral,9,0.625,0.000394
setb_neu_024,neutral_control,B_neutral,10,0.6875,0.000241
setb_neu_024,neutral_control,B_neutral,11,0.75,0.000163
setb_neu_024,neutral_control,B_neutral,12,0.8125,0.000083
setb_neu_024,neutral_control,B_neutral,13,0.875,0.000038
setb_neu_024,neutral_control,B_neutral,14,0.9375,0.000029
setb_neu_024,neutral_control,B_neutral,15,1.0,0.000019
setb_neu_025,neutral_control,B_neutral,0,0.0625,9e-6
setb_neu_025,neutral_control,B_neutral,1,0.125,0.000105
setb_neu_025,neutral_control,B_neutral,2,0.1875,0.000075
setb_neu_025,neutral_control,B_neutral,3,0.25,0.000146
setb_neu_025,neutral_control,B_neutral,4,0.3125,0.000157
setb_neu_025,neutral_control,B_neutral,5,0.375,0.000166
setb_neu_025,neutral_control,B_neutral,6,0.4375,0.000048
setb_neu_025,neutral_control,B_neutral,7,0.5,0.000034
setb_neu_025,neutral_control,B_neutral,8,0.5625,0.00009
setb_neu_025,neutral_control,B_neutral,9,0.625,0.000222
setb_neu_025,neutral_control,B_neutral,10,0.6875,0.000191
setb_neu_025,neutral_control,B_neutral,11,0.75,0.000078
setb_neu_025,neutral_control,B_neutral,12,0.8125,0.000033
setb_neu_025,neutral_control,B_neutral,13,0.875,0.000032
setb_neu_025,neutral_control,B_neutral,14,0.9375,0.00003
setb_neu_025,neutral_control,B_neutral,15,1.0,0.000017
setb_neu_026,neutral_control,B_neutral,0,0.0625,0.00019
setb_neu_026,neutral_control,B_neutral,1,0.125,0.000888
setb_neu_026,neutral_control,B_neutral,2,0.1875,0.0002
setb_neu_026,neutral_control,B_neutral,3,0.25,0.000269
setb_neu_026,neutral_control,B_neutral,4,0.3125,0.000043
setb_neu_026,neutral_control,B_neutral,5,0.375,0.000018
setb_neu_026,neutral_control,B_neutral,6,0.4375,0.0
setb_neu_026,neutral_control,B_neutral,7,0.5,1e-6
setb_neu_026,neutral_control,B_neutral,8,0.5625,0.000015
setb_neu_026,neutral_control,B_neutral,9,0.625,0.00002
setb_neu_026,neutral_control,B_neutral,10,0.6875,0.000035
setb_neu_026,neutral_control,B_neutral,11,0.75,0.000056
setb_neu_026,neutral_control,B_neutral,12,0.8125,0.000054
setb_neu_026,neutral_control,B_neutral,13,0.875,0.000042
setb_neu_026,neutral_control,B_neutral,14,0.9375,0.000071
setb_neu_026,neutral_control,B_neutral,15,1.0,0.000128
setb_neu_027,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_027,neutral_control,B_neutral,1,0.125,5e-6
setb_neu_027,neutral_control,B_neutral,2,0.1875,0.0
setb_neu_027,neutral_control,B_neutral,3,0.25,1e-6
setb_neu_027,neutral_control,B_neutral,4,0.3125,0.0
setb_neu_027,neutral_control,B_neutral,5,0.375,4e-6
setb_neu_027,neutral_control,B_neutral,6,0.4375,4e-6
setb_neu_027,neutral_control,B_neutral,7,0.5,4e-6
setb_neu_027,neutral_control,B_neutral,8,0.5625,0.000016
setb_neu_027,neutral_control,B_neutral,9,0.625,0.000162
setb_neu_027,neutral_control,B_neutral,10,0.6875,0.000264
setb_neu_027,neutral_control,B_neutral,11,0.75,0.000569
setb_neu_027,neutral_control,B_neutral,12,0.8125,0.000457
setb_neu_027,neutral_control,B_neutral,13,0.875,0.000506
setb_neu_027,neutral_control,B_neutral,14,0.9375,0.000385
setb_neu_027,neutral_control,B_neutral,15,1.0,0.000308
setb_neu_028,neutral_control,B_neutral,0,0.0625,0.001777
setb_neu_028,neutral_control,B_neutral,1,0.125,0.004264
setb_neu_028,neutral_control,B_neutral,2,0.1875,0.000993
setb_neu_028,neutral_control,B_neutral,3,0.25,0.000191
setb_neu_028,neutral_control,B_neutral,4,0.3125,0.000087
setb_neu_028,neutral_control,B_neutral,5,0.375,7e-6
setb_neu_028,neutral_control,B_neutral,6,0.4375,0.000022
setb_neu_028,neutral_control,B_neutral,7,0.5,0.00032
setb_neu_028,neutral_control,B_neutral,8,0.5625,0.00008
setb_neu_028,neutral_control,B_neutral,9,0.625,0.000134
setb_neu_028,neutral_control,B_neutral,10,0.6875,0.000303
setb_neu_028,neutral_control,B_neutral,11,0.75,0.000119
setb_neu_028,neutral_control,B_neutral,12,0.8125,0.000056
setb_neu_028,neutral_control,B_neutral,13,0.875,0.00002
setb_neu_028,neutral_control,B_neutral,14,0.9375,0.000019
setb_neu_028,neutral_control,B_neutral,15,1.0,0.000028
setb_neu_029,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_029,neutral_control,B_neutral,1,0.125,0.001058
setb_neu_029,neutral_control,B_neutral,2,0.1875,0.001874
setb_neu_029,neutral_control,B_neutral,3,0.25,0.001982
setb_neu_029,neutral_control,B_neutral,4,0.3125,0.000847
setb_neu_029,neutral_control,B_neutral,5,0.375,0.002077
setb_neu_029,neutral_control,B_neutral,6,0.4375,0.000595
setb_neu_029,neutral_control,B_neutral,7,0.5,0.000403
setb_neu_029,neutral_control,B_neutral,8,0.5625,0.000065
setb_neu_029,neutral_control,B_neutral,9,0.625,1e-6
setb_neu_029,neutral_control,B_neutral,10,0.6875,0.0
setb_neu_029,neutral_control,B_neutral,11,0.75,1e-6
setb_neu_029,neutral_control,B_neutral,12,0.8125,1e-6
setb_neu_029,neutral_control,B_neutral,13,0.875,1e-6
setb_neu_029,neutral_control,B_neutral,14,0.9375,1e-6
setb_neu_029,neutral_control,B_neutral,15,1.0,2e-6
setb_neu_030,neutral_control,B_neutral,0,0.0625,0.002577
setb_neu_030,neutral_control,B_neutral,1,0.125,0.000144
setb_neu_030,neutral_control,B_neutral,2,0.1875,0.000137
setb_neu_030,neutral_control,B_neutral,3,0.25,0.000377
setb_neu_030,neutral_control,B_neutral,4,0.3125,0.000654
setb_neu_030,neutral_control,B_neutral,5,0.375,0.000371
setb_neu_030,neutral_control,B_neutral,6,0.4375,0.00026
setb_neu_030,neutral_control,B_neutral,7,0.5,0.000391
setb_neu_030,neutral_control,B_neutral,8,0.5625,0.000586
setb_neu_030,neutral_control,B_neutral,9,0.625,0.000553
setb_neu_030,neutral_control,B_neutral,10,0.6875,0.000263
setb_neu_030,neutral_control,B_neutral,11,0.75,0.000074
setb_neu_030,neutral_control,B_neutral,12,0.8125,0.000053
setb_neu_030,neutral_control,B_neutral,13,0.875,0.000152
setb_neu_030,neutral_control,B_neutral,14,0.9375,0.000145
setb_neu_030,neutral_control,B_neutral,15,1.0,0.000165
setb_neu_031,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_031,neutral_control,B_neutral,1,0.125,0.0
setb_neu_031,neutral_control,B_neutral,2,0.1875,0.0
setb_neu_031,neutral_control,B_neutral,3,0.25,1e-6
setb_neu_031,neutral_control,B_neutral,4,0.3125,1e-6
setb_neu_031,neutral_control,B_neutral,5,0.375,7e-6
setb_neu_031,neutral_control,B_neutral,6,0.4375,3e-6
setb_neu_031,neutral_control,B_neutral,7,0.5,1e-6
setb_neu_031,neutral_control,B_neutral,8,0.5625,3e-6
setb_neu_031,neutral_control,B_neutral,9,0.625,1e-6
setb_neu_031,neutral_control,B_neutral,10,0.6875,1e-6
setb_neu_031,neutral_control,B_neutral,11,0.75,1e-6
setb_neu_031,neutral_control,B_neutral,12,0.8125,1e-6
setb_neu_031,neutral_control,B_neutral,13,0.875,1e-6
setb_neu_031,neutral_control,B_neutral,14,0.9375,1e-6
setb_neu_031,neutral_control,B_neutral,15,1.0,0.0
setb_neu_032,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_032,neutral_control,B_neutral,1,0.125,0.0
setb_neu_032,neutral_control,B_neutral,2,0.1875,2e-6
setb_neu_032,neutral_control,B_neutral,3,0.25,1e-6
setb_neu_032,neutral_control,B_neutral,4,0.3125,8e-6
setb_neu_032,neutral_control,B_neutral,5,0.375,5e-6
setb_neu_032,neutral_control,B_neutral,6,0.4375,3e-6
setb_neu_032,neutral_control,B_neutral,7,0.5,4e-6
setb_neu_032,neutral_control,B_neutral,8,0.5625,0.000013
setb_neu_032,neutral_control,B_neutral,9,0.625,0.000011
setb_neu_032,neutral_control,B_neutral,10,0.6875,7e-6
setb_neu_032,neutral_control,B_neutral,11,0.75,3e-6
setb_neu_032,neutral_control,B_neutral,12,0.8125,7e-6
setb_neu_032,neutral_control,B_neutral,13,0.875,1e-6
setb_neu_032,neutral_control,B_neutral,14,0.9375,2e-6
setb_neu_032,neutral_control,B_neutral,15,1.0,1e-6
setb_neu_033,neutral_control,B_neutral,0,0.0625,0.001795
setb_neu_033,neutral_control,B_neutral,1,0.125,0.00086
setb_neu_033,neutral_control,B_neutral,2,0.1875,0.00018
setb_neu_033,neutral_control,B_neutral,3,0.25,0.000027
setb_neu_033,neutral_control,B_neutral,4,0.3125,0.000173
setb_neu_033,neutral_control,B_neutral,5,0.375,0.000094
setb_neu_033,neutral_control,B_neutral,6,0.4375,0.000042
setb_neu_033,neutral_control,B_neutral,7,0.5,0.000029
setb_neu_033,neutral_control,B_neutral,8,0.5625,0.00006
setb_neu_033,neutral_control,B_neutral,9,0.625,0.000174
setb_neu_033,neutral_control,B_neutral,10,0.6875,0.000219
setb_neu_033,neutral_control,B_neutral,11,0.75,0.000113
setb_neu_033,neutral_control,B_neutral,12,0.8125,0.0001
setb_neu_033,neutral_control,B_neutral,13,0.875,0.000261
setb_neu_033,neutral_control,B_neutral,14,0.9375,0.000279
setb_neu_033,neutral_control,B_neutral,15,1.0,0.000373
setb_neu_034,neutral_control,B_neutral,0,0.0625,3e-6
setb_neu_034,neutral_control,B_neutral,1,0.125,0.0
setb_neu_034,neutral_control,B_neutral,2,0.1875,1e-6
setb_neu_034,neutral_control,B_neutral,3,0.25,0.0
setb_neu_034,neutral_control,B_neutral,4,0.3125,3e-6
setb_neu_034,neutral_control,B_neutral,5,0.375,0.000011
setb_neu_034,neutral_control,B_neutral,6,0.4375,8e-6
setb_neu_034,neutral_control,B_neutral,7,0.5,9e-6
setb_neu_034,neutral_control,B_neutral,8,0.5625,2e-6
setb_neu_034,neutral_control,B_neutral,9,0.625,2e-6
setb_neu_034,neutral_control,B_neutral,10,0.6875,3e-6
setb_neu_034,neutral_control,B_neutral,11,0.75,3e-6
setb_neu_034,neutral_control,B_neutral,12,0.8125,1e-6
setb_neu_034,neutral_control,B_neutral,13,0.875,1e-6
setb_neu_034,neutral_control,B_neutral,14,0.9375,2e-6
setb_neu_034,neutral_control,B_neutral,15,1.0,3e-6
setb_neu_035,neutral_control,B_neutral,0,0.0625,0.001949
setb_neu_035,neutral_control,B_neutral,1,0.125,0.00042
setb_neu_035,neutral_control,B_neutral,2,0.1875,0.000014
setb_neu_035,neutral_control,B_neutral,3,0.25,5e-6
setb_neu_035,neutral_control,B_neutral,4,0.3125,0.000058
setb_neu_035,neutral_control,B_neutral,5,0.375,0.000201
setb_neu_035,neutral_control,B_neutral,6,0.4375,0.000042
setb_neu_035,neutral_control,B_neutral,7,0.5,0.000022
setb_neu_035,neutral_control,B_neutral,8,0.5625,4e-6
setb_neu_035,neutral_control,B_neutral,9,0.625,5e-6
setb_neu_035,neutral_control,B_neutral,10,0.6875,5e-6
setb_neu_035,neutral_control,B_neutral,11,0.75,0.000014
setb_neu_035,neutral_control,B_neutral,12,0.8125,0.000019
setb_neu_035,neutral_control,B_neutral,13,0.875,0.000012
setb_neu_035,neutral_control,B_neutral,14,0.9375,0.000018
setb_neu_035,neutral_control,B_neutral,15,1.0,0.000027
setb_neu_036,neutral_control,B_neutral,0,0.0625,0.000071
setb_neu_036,neutral_control,B_neutral,1,0.125,0.00007
setb_neu_036,neutral_control,B_neutral,2,0.1875,0.000038
setb_neu_036,neutral_control,B_neutral,3,0.25,0.000133
setb_neu_036,neutral_control,B_neutral,4,0.3125,0.000314
setb_neu_036,neutral_control,B_neutral,5,0.375,0.000236
setb_neu_036,neutral_control,B_neutral,6,0.4375,0.00024
setb_neu_036,neutral_control,B_neutral,7,0.5,0.000057
setb_neu_036,neutral_control,B_neutral,8,0.5625,9e-6
setb_neu_036,neutral_control,B_neutral,9,0.625,3e-6
setb_neu_036,neutral_control,B_neutral,10,0.6875,1e-6
setb_neu_036,neutral_control,B_neutral,11,0.75,4e-6
setb_neu_036,neutral_control,B_neutral,12,0.8125,3e-6
setb_neu_036,neutral_control,B_neutral,13,0.875,7e-6
setb_neu_036,neutral_control,B_neutral,14,0.9375,6e-6
setb_neu_036,neutral_control,B_neutral,15,1.0,8e-6
setb_neu_037,neutral_control,B_neutral,0,0.0625,0.000485
setb_neu_037,neutral_control,B_neutral,1,0.125,0.000035
setb_neu_037,neutral_control,B_neutral,2,0.1875,0.000011
setb_neu_037,neutral_control,B_neutral,3,0.25,0.000017
setb_neu_037,neutral_control,B_neutral,4,0.3125,0.00008
setb_neu_037,neutral_control,B_neutral,5,0.375,0.00008
setb_neu_037,neutral_control,B_neutral,6,0.4375,0.000181
setb_neu_037,neutral_control,B_neutral,7,0.5,0.000017
setb_neu_037,neutral_control,B_neutral,8,0.5625,0.000017
setb_neu_037,neutral_control,B_neutral,9,0.625,0.000074
setb_neu_037,neutral_control,B_neutral,10,0.6875,0.000015
setb_neu_037,neutral_control,B_neutral,11,0.75,0.00002
setb_neu_037,neutral_control,B_neutral,12,0.8125,0.00004
setb_neu_037,neutral_control,B_neutral,13,0.875,0.000024
setb_neu_037,neutral_control,B_neutral,14,0.9375,0.000029
setb_neu_037,neutral_control,B_neutral,15,1.0,0.000026
setb_neu_038,neutral_control,B_neutral,0,0.0625,0.000775
setb_neu_038,neutral_control,B_neutral,1,0.125,0.000049
setb_neu_038,neutral_control,B_neutral,2,0.1875,0.000032
setb_neu_038,neutral_control,B_neutral,3,0.25,0.000024
setb_neu_038,neutral_control,B_neutral,4,0.3125,0.000071
setb_neu_038,neutral_control,B_neutral,5,0.375,0.000052
setb_neu_038,neutral_control,B_neutral,6,0.4375,0.000349
setb_neu_038,neutral_control,B_neutral,7,0.5,0.000455
setb_neu_038,neutral_control,B_neutral,8,0.5625,0.000028
setb_neu_038,neutral_control,B_neutral,9,0.625,0.000029
setb_neu_038,neutral_control,B_neutral,10,0.6875,2e-6
setb_neu_038,neutral_control,B_neutral,11,0.75,0.00004
setb_neu_038,neutral_control,B_neutral,12,0.8125,0.000013
setb_neu_038,neutral_control,B_neutral,13,0.875,0.000125
setb_neu_038,neutral_control,B_neutral,14,0.9375,0.000132
setb_neu_038,neutral_control,B_neutral,15,1.0,0.000173
setb_neu_039,neutral_control,B_neutral,0,0.0625,2e-6
setb_neu_039,neutral_control,B_neutral,1,0.125,6e-6
setb_neu_039,neutral_control,B_neutral,2,0.1875,0.0
setb_neu_039,neutral_control,B_neutral,3,0.25,1e-6
setb_neu_039,neutral_control,B_neutral,4,0.3125,1e-6
setb_neu_039,neutral_control,B_neutral,5,0.375,1e-6
setb_neu_039,neutral_control,B_neutral,6,0.4375,5e-6
setb_neu_039,neutral_control,B_neutral,7,0.5,6e-6
setb_neu_039,neutral_control,B_neutral,8,0.5625,5e-6
setb_neu_039,neutral_control,B_neutral,9,0.625,5e-6
setb_neu_039,neutral_control,B_neutral,10,0.6875,0.0
setb_neu_039,neutral_control,B_neutral,11,0.75,0.0
setb_neu_039,neutral_control,B_neutral,12,0.8125,0.0
